US_AQI,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,Temp_2m_C,Humidity_Percent
83.0,51.5,73.6,67.5,26.8,94
85.0,53.3,76.1,66.6,26.3,93
88.0,50.8,72.4,63.7,25.9,93
90.0,42.5,60.8,59.8,25.7,94
91.0,41.4,59.1,54.8,25.5,95
92.0,47.4,67.8,63.1,26.0,99
94.0,43.4,62.2,59.0,26.5,95
95.0,39.7,56.7,53.0,27.3,90
97.0,33.2,47.4,43.6,28.3,85
98.0,29.3,42.0,35.2,29.6,78
99.0,25.3,36.2,25.8,30.6,75
100.0,21.5,30.7,15.5,31.2,72
100.0,24.0,34.2,10.4,31.9,70
100.0,25.0,35.9,6.9,31.8,71
100.0,26.4,37.7,6.3,31.2,72
101.0,26.3,37.5,9.9,31.4,73
101.0,26.9,38.4,16.1,30.4,77
101.0,19.7,28.2,21.1,29.6,82
101.0,21.5,30.9,33.0,29.4,85
100.0,24.2,34.7,49.8,27.0,90
100.0,25.8,37.0,67.7,26.7,93
99.0,25.1,35.9,72.6,26.7,95
97.0,24.7,35.3,73.4,26.4,95
95.0,27.1,38.8,72.7,26.2,94
93.0,28.7,41.1,72.4,26.0,95
91.0,28.1,40.2,71.2,25.8,94
89.0,27.0,38.6,66.9,25.5,95
87.0,26.3,37.6,60.2,25.3,95
85.0,26.3,37.6,51.3,25.2,95
84.0,36.1,51.5,60.8,25.3,95
83.0,31.8,45.4,54.5,25.5,95
82.0,28.9,41.4,45.5,26.2,91
81.0,24.8,35.5,34.3,27.2,86
80.0,24.0,34.5,28.5,28.4,79
80.0,22.7,32.6,23.6,29.6,73
80.0,20.8,29.9,18.3,30.1,71
80.0,20.8,29.8,14.5,31.1,68
79.0,19.6,28.1,11.2,31.2,69
79.0,18.2,26.1,9.9,30.8,71
78.0,20.4,29.2,12.1,30.7,74
78.0,18.6,26.8,16.4,28.6,83
77.0,17.6,26.7,18.5,28.0,86
77.0,20.1,30.6,28.1,28.2,83
77.0,20.8,31.9,41.8,27.7,85
76.0,20.3,31.4,54.4,27.5,85
76.0,18.9,29.3,54.6,27.0,86
75.0,17.5,26.7,50.1,26.7,87
75.0,16.3,24.4,42.3,26.4,89
74.0,15.0,22.4,36.2,26.4,89
72.0,13.9,20.8,29.0,26.2,90
71.0,12.9,19.3,20.8,25.9,91
70.0,11.8,17.6,16.2,26.0,90
69.0,10.9,16.2,12.6,26.0,91
67.0,13.1,19.6,17.5,26.1,96
65.0,13.0,19.3,19.1,26.0,96
64.0,13.2,19.5,21.4,26.0,96
62.0,11.6,17.0,22.6,26.5,93
61.0,11.2,16.3,20.5,26.6,92
60.0,11.6,16.9,16.8,27.8,85
59.0,12.9,18.9,12.4,29.9,74
58.0,14.9,21.9,10.1,29.0,77
58.0,14.8,21.8,8.0,29.2,77
57.0,14.3,21.0,8.4,29.8,73
57.0,18.8,27.5,12.4,29.1,77
57.0,17.5,25.3,18.8,29.1,77
57.0,13.2,19.4,25.0,27.5,86
56.0,12.5,18.2,27.4,27.0,91
56.0,12.3,17.9,30.6,26.7,89
55.0,12.7,18.6,34.0,26.4,90
54.0,12.9,19.1,35.4,26.3,90
54.0,12.5,18.7,36.1,26.2,90
53.0,12.0,18.2,34.5,26.1,91
53.0,11.6,17.7,30.0,26.1,91
52.0,11.4,17.6,23.5,26.0,92
52.0,11.0,17.1,15.4,25.7,93
52.0,10.0,15.3,10.7,25.9,92
52.0,8.6,12.9,6.4,25.9,91
52.0,12.4,18.5,11.9,26.3,89
52.0,11.8,17.4,12.4,26.5,89
52.0,9.7,14.1,12.9,27.2,86
51.0,8.3,11.9,12.8,27.5,83
51.0,8.4,12.3,11.1,28.0,84
51.0,9.5,14.0,8.6,29.6,78
51.0,10.9,16.3,5.9,31.1,72
50.0,10.8,16.5,4.9,31.4,68
50.0,10.4,16.1,4.3,30.1,73
49.0,11.9,18.5,4.8,28.1,85
49.0,12.6,18.9,6.3,29.2,81
48.0,12.8,18.9,8.7,29.6,74
47.0,11.7,17.2,17.0,29.1,77
47.0,12.4,18.3,21.2,28.5,80
47.0,13.5,19.8,27.2,27.8,82
47.0,15.1,22.1,33.3,27.7,81
47.0,15.8,23.2,35.2,26.9,85
48.0,15.8,23.2,35.6,26.7,87
48.0,14.9,22.1,33.2,26.5,85
49.0,13.9,21.0,28.0,26.0,86
49.0,12.8,19.8,20.5,25.8,87
49.0,11.6,18.2,12.1,25.6,87
50.0,10.6,16.6,8.8,25.5,87
50.0,9.9,15.4,7.0,25.3,88
50.0,7.7,12.3,4.7,25.5,89
49.0,8.2,13.6,5.7,25.9,87
48.0,8.1,14.6,7.0,26.4,84
48.0,8.5,14.8,7.9,27.3,79
48.0,9.2,16.0,7.2,28.3,75
48.0,10.9,18.4,5.6,29.6,68
49.0,12.0,19.6,3.8,30.4,65
49.0,11.8,19.3,3.0,30.8,63
49.0,12.5,20.4,2.4,31.3,65
49.0,12.4,20.7,3.0,29.1,76
49.0,12.9,20.7,5.1,30.4,72
49.0,11.9,18.3,8.3,31.1,68
49.0,14.8,25.7,12.2,28.0,81
50.0,15.1,24.8,18.9,28.3,81
50.0,16.4,26.0,28.2,27.3,84
50.0,17.0,26.5,37.0,26.4,91
51.0,16.4,25.5,37.7,26.1,91
51.0,15.5,24.4,35.3,26.5,88
51.0,14.3,22.8,30.4,26.3,86
51.0,13.3,21.4,25.5,25.8,86
51.0,12.9,20.7,19.5,25.3,88
51.0,12.7,20.2,13.1,24.9,89
51.0,12.6,20.1,10.9,24.6,90
51.0,13.0,20.6,10.1,24.4,91
51.0,11.8,18.8,7.9,24.5,91
51.0,10.4,17.0,8.4,24.7,90
52.0,8.7,14.6,8.9,25.9,85
52.0,8.7,14.5,9.2,27.2,78
52.0,8.3,13.9,8.8,28.3,75
52.0,8.7,14.4,7.9,29.2,73
51.0,7.7,12.5,6.9,28.9,74
51.0,7.7,12.6,6.2,29.3,76
51.0,8.8,14.1,5.5,30.5,69
50.0,10.0,15.7,5.8,28.4,81
50.0,10.0,15.4,7.6,29.9,74
50.0,9.6,14.5,10.2,27.0,87
49.0,10.8,16.5,15.3,26.9,84
49.0,11.8,18.2,20.3,27.2,86
48.0,12.9,19.7,27.4,25.6,88
47.0,14.5,22.0,34.8,25.2,93
47.0,16.5,24.9,37.3,25.8,90
47.0,17.6,26.6,38.2,25.4,92
47.0,17.1,25.8,37.0,25.5,92
48.0,16.0,24.3,33.5,25.6,91
48.0,15.2,23.1,28.4,25.4,91
49.0,14.7,22.4,21.8,25.1,92
49.0,14.4,22.0,18.1,24.9,92
49.0,14.4,21.9,14.8,24.6,92
50.0,9.9,14.9,6.7,24.8,91
49.0,8.1,12.1,9.1,25.2,90
49.0,8.1,11.9,12.6,25.9,86
49.0,8.4,12.7,15.5,26.6,84
49.0,9.7,15.3,14.9,27.8,81
49.0,11.7,18.6,13.1,29.0,75
50.0,12.9,20.9,10.6,28.9,75
50.0,14.6,23.9,9.0,29.2,74
51.0,14.7,24.2,7.4,29.6,72
51.0,16.8,28.5,8.1,29.2,74
52.0,16.8,28.3,12.9,28.7,78
53.0,20.5,32.6,19.9,27.8,78
54.0,17.8,29.5,19.6,26.4,89
54.0,19.2,30.4,22.5,26.0,93
55.0,18.6,28.5,26.6,25.4,96
55.0,19.0,28.9,31.0,25.1,96
56.0,20.8,31.4,32.6,25.1,96
56.0,23.5,35.0,33.3,25.0,96
57.0,22.1,32.7,32.2,25.0,96
57.0,19.7,29.3,28.6,25.0,96
57.0,17.8,26.5,23.4,24.9,95
58.0,16.4,24.9,17.0,24.8,96
58.0,15.7,23.9,13.7,24.7,96
58.0,15.0,23.1,11.0,24.6,96
58.0,8.9,13.7,6.9,24.5,97
58.0,8.8,13.5,9.4,24.7,97
58.0,9.3,14.0,12.9,25.0,96
58.0,10.3,15.5,16.1,25.3,96
58.0,11.8,17.3,16.1,25.4,94
58.0,13.9,20.0,14.9,26.9,86
59.0,16.4,23.2,13.7,26.8,86
59.0,18.7,26.3,14.1,27.5,82
59.0,19.8,27.6,14.9,27.4,82
60.0,19.8,27.5,16.1,27.1,85
60.0,18.4,25.6,17.4,27.0,86
60.0,16.5,22.9,18.7,26.5,92
60.0,16.5,22.8,22.9,26.8,90
60.0,15.9,22.2,23.2,26.0,93
59.0,15.8,21.9,23.6,25.6,93
59.0,15.7,21.8,23.4,25.6,93
59.0,15.3,21.4,22.2,25.6,93
58.0,14.4,20.3,20.5,25.5,93
58.0,13.8,19.4,17.5,25.3,94
57.0,12.9,18.3,14.7,25.2,95
56.0,12.3,17.5,11.6,25.1,95
56.0,11.0,15.6,8.0,24.9,96
55.0,9.2,12.9,6.2,24.8,96
55.0,7.7,10.8,4.8,24.7,96
54.0,4.5,6.4,3.2,24.8,95
54.0,4.3,6.1,5.4,25.0,94
53.0,4.5,6.4,8.6,24.9,96
53.0,4.8,7.1,11.4,25.0,96
52.0,4.9,7.3,10.9,25.9,92
52.0,5.9,9.0,9.1,26.5,89
51.0,7.1,10.7,7.2,26.5,89
50.0,10.9,16.2,6.7,27.0,87
49.0,13.0,19.2,6.6,27.6,85
48.0,11.5,17.1,7.5,28.4,77
46.0,12.3,18.2,9.5,28.1,77
45.0,12.0,17.9,12.3,28.2,77
44.0,11.9,17.9,14.4,27.3,84
44.0,11.2,16.9,16.4,27.7,80
43.0,11.4,17.8,19.1,26.6,85
42.0,12.4,19.7,22.0,26.1,88
42.0,13.6,21.9,23.0,25.6,90
41.0,14.1,22.6,23.5,25.7,89
41.0,14.1,22.9,22.5,25.4,90
41.0,13.8,22.8,19.5,25.2,90
41.0,13.2,22.1,15.2,24.9,91
42.0,12.6,21.1,10.2,24.8,92
42.0,12.1,20.0,7.9,24.7,92
42.0,11.7,19.1,6.2,24.7,92
43.0,10.4,16.5,5.2,24.8,92
44.0,9.8,15.4,6.6,25.1,90
45.0,9.1,14.6,8.6,25.7,87
46.0,9.5,15.3,10.1,26.7,83
47.0,11.1,18.9,9.1,27.7,79
48.0,11.5,19.7,7.2,28.6,76
49.0,12.3,20.7,5.1,29.0,74
50.0,11.9,19.7,4.2,29.3,73
50.0,12.0,19.6,3.8,28.5,79
50.0,11.8,19.0,4.4,29.8,75
50.0,12.6,19.9,6.2,28.6,78
50.0,9.9,15.6,8.9,29.7,74
49.0,11.8,17.8,12.9,27.3,83
49.0,12.6,18.9,17.6,26.7,87
50.0,14.8,21.9,24.3,26.5,90
50.0,15.4,22.5,31.4,26.5,88
50.0,15.9,23.3,33.7,25.9,89
51.0,16.4,23.9,34.5,25.6,89
51.0,15.8,23.2,33.0,25.7,90
51.0,14.5,21.4,29.0,25.6,90
51.0,13.4,19.8,23.1,25.2,91
51.0,12.5,18.7,16.2,24.8,92
51.0,12.1,18.4,12.9,24.5,94
51.0,12.5,19.2,10.4,24.3,94
51.0,12.2,19.2,6.5,24.9,92
51.0,12.1,19.5,7.3,25.1,91
51.0,11.9,20.4,8.6,25.5,89
52.0,12.1,20.4,9.6,26.6,84
52.0,12.3,21.9,9.4,27.8,78
52.0,11.9,21.0,8.6,28.7,74
52.0,13.3,22.5,7.4,29.2,72
52.0,13.9,23.5,6.6,30.5,67
52.0,12.4,21.8,5.7,30.8,65
52.0,13.5,23.1,5.6,30.9,71
52.0,13.0,22.7,6.2,29.7,70
52.0,12.3,21.9,7.4,29.6,74
53.0,18.2,33.5,14.2,27.4,83
53.0,19.4,34.5,20.6,27.3,85
54.0,22.5,37.4,29.6,26.4,87
55.0,23.6,37.8,39.8,26.0,90
55.0,23.5,37.0,44.0,26.0,91
56.0,22.8,34.9,46.7,25.8,92
57.0,21.1,32.1,46.3,25.6,92
57.0,19.2,29.3,41.5,25.1,93
57.0,17.3,26.5,33.8,25.2,93
58.0,15.4,23.6,23.8,25.6,92
58.0,13.6,20.8,18.0,25.2,93
58.0,12.3,19.0,12.6,24.6,95
58.0,15.1,23.0,12.4,24.9,94
58.0,15.2,23.5,11.9,24.8,94
59.0,12.9,21.5,11.1,25.6,90
59.0,12.1,20.1,9.8,26.9,83
59.0,11.8,19.9,8.2,28.0,78
59.0,13.0,25.4,6.5,28.6,75
59.0,13.1,25.8,4.8,29.4,71
59.0,14.7,29.3,4.4,30.3,69
59.0,16.4,32.9,4.5,30.9,66
59.0,17.1,34.8,5.6,31.1,65
60.0,16.6,34.8,6.8,31.2,65
60.0,16.6,34.6,8.5,30.7,67
60.0,17.1,35.4,10.4,29.8,68
60.0,20.4,39.2,18.5,28.9,74
60.0,26.8,46.8,30.1,27.7,80
61.0,31.1,52.2,41.8,27.2,82
61.0,31.8,52.3,43.8,26.9,83
62.0,30.5,49.7,42.7,26.6,85
63.0,28.0,45.3,38.8,26.8,85
63.0,24.4,39.2,34.5,26.6,86
64.0,20.3,32.5,28.9,26.4,87
64.0,16.6,26.4,21.6,25.8,88
64.0,14.6,23.1,16.9,24.9,91
64.0,13.8,21.8,12.4,24.5,93
64.0,14.4,23.0,8.8,24.6,94
64.0,17.2,27.6,9.4,24.7,94
64.0,15.8,26.6,10.1,25.5,90
65.0,14.5,25.1,10.4,26.9,83
65.0,15.0,27.4,9.2,27.7,78
65.0,14.8,30.0,7.4,28.9,73
65.0,15.9,32.7,5.3,30.0,68
66.0,16.6,35.0,4.5,30.7,66
66.0,16.8,36.1,4.0,31.2,63
66.0,16.6,36.4,4.2,31.5,62
66.0,16.3,36.3,5.0,31.8,61
66.0,15.7,35.4,6.4,31.6,61
66.0,17.2,40.4,10.1,30.7,64
66.0,19.6,41.9,15.7,29.8,69
66.0,23.9,47.1,23.6,28.7,73
65.0,25.0,46.7,30.5,27.9,77
65.0,24.0,43.9,29.6,27.3,80
64.0,21.0,38.0,25.8,26.7,83
63.0,17.9,31.8,20.1,26.4,84
62.0,15.2,26.5,17.0,26.3,85
62.0,13.2,22.8,13.8,26.2,87
61.0,12.0,20.5,10.5,26.0,88
61.0,11.9,20.0,9.2,25.7,89
60.0,12.2,20.2,8.6,25.4,90
60.0,11.4,19.3,8.1,25.2,89
60.0,10.9,18.9,8.9,25.3,88
59.0,11.6,20.0,9.9,25.8,85
59.0,12.2,23.3,10.6,25.8,86
59.0,13.2,25.6,9.9,26.5,82
59.0,14.4,27.0,8.5,26.6,83
59.0,15.8,29.9,6.8,27.6,78
59.0,16.0,31.2,5.8,28.0,76
59.0,15.4,31.7,4.9,28.5,74
58.0,15.4,32.2,5.2,28.4,74
58.0,15.7,32.8,7.5,28.3,80
58.0,15.2,32.4,11.0,28.3,77
58.0,17.6,34.0,19.5,29.1,74
58.0,18.5,34.6,20.0,28.5,78
58.0,18.9,35.3,20.7,27.9,80
58.0,18.0,33.3,20.6,27.6,81
57.0,15.8,29.0,19.2,27.3,82
56.0,14.2,26.3,17.0,27.2,83
56.0,13.5,24.7,13.9,26.8,85
55.0,12.7,23.0,11.4,26.4,86
55.0,12.0,21.7,8.9,26.1,87
55.0,11.7,21.0,6.3,26.0,88
55.0,11.6,20.9,5.2,25.8,88
55.0,11.6,20.9,4.5,25.7,89
55.0,11.1,19.8,4.3,25.4,90
55.0,11.3,20.8,5.9,25.5,90
55.0,11.7,21.2,8.2,25.3,93
55.0,12.3,22.2,10.4,25.2,93
55.0,13.2,24.1,10.6,25.3,93
55.0,14.5,26.4,10.0,25.8,93
55.0,16.6,29.5,9.3,26.1,90
55.0,18.7,32.6,9.1,26.7,86
55.0,19.8,34.1,9.1,26.8,84
56.0,19.0,33.4,9.8,26.7,85
56.0,19.1,33.2,11.3,26.8,85
56.0,18.0,31.7,13.4,26.6,84
57.0,18.3,30.9,16.0,26.5,90
57.0,18.1,30.3,17.2,26.3,90
57.0,18.3,30.0,18.9,26.1,90
56.0,18.4,29.8,20.2,25.1,91
57.0,17.5,28.8,19.7,24.9,93
57.0,16.6,26.4,18.5,25.5,91
57.0,15.7,25.4,16.4,25.5,90
57.0,14.6,24.0,14.6,25.3,89
57.0,13.9,23.3,12.5,25.1,89
57.0,13.4,22.4,10.0,24.8,91
58.0,13.0,22.0,8.3,24.4,93
58.0,12.7,21.6,6.7,24.3,93
58.0,11.9,20.1,5.2,24.5,92
58.0,12.9,22.5,6.8,24.6,93
58.0,14.2,24.5,8.9,24.7,93
58.0,15.1,27.8,10.8,25.4,90
58.0,15.9,29.5,10.5,26.0,86
59.0,16.8,31.3,9.3,26.6,83
59.0,18.6,33.5,7.7,27.4,78
59.0,19.1,35.3,6.4,28.5,72
59.0,19.4,36.9,5.1,28.8,70
59.0,18.9,36.9,4.7,29.7,65
59.0,18.8,37.4,5.7,28.2,76
59.0,19.0,38.3,7.5,29.0,72
59.0,21.2,41.3,16.7,29.9,66
59.0,23.5,43.5,23.5,28.6,73
60.0,27.4,47.5,33.0,27.4,76
61.0,29.9,50.1,42.6,26.8,82
62.0,31.3,51.2,44.2,26.4,87
63.0,31.9,51.5,43.2,26.0,90
64.0,30.9,49.2,40.5,25.6,90
66.0,27.6,43.7,38.3,25.4,86
67.0,24.3,38.2,35.6,25.0,86
68.0,21.9,34.2,31.0,24.3,89
68.0,20.1,31.2,26.5,23.5,94
69.0,19.3,29.8,21.4,23.2,96
70.0,15.1,23.9,9.4,23.3,96
70.0,14.8,23.9,9.7,23.5,96
70.0,12.1,22.2,10.1,24.8,89
70.0,12.6,22.8,10.1,25.7,86
70.0,13.0,24.8,8.9,27.1,79
69.0,13.6,26.5,7.2,28.1,74
69.0,14.9,28.9,5.3,29.0,70
69.0,15.9,30.6,4.6,30.1,65
69.0,16.9,32.1,4.2,30.6,63
68.0,17.2,32.7,4.7,31.1,61
68.0,17.1,32.2,5.7,31.2,60
68.0,16.6,31.4,7.2,30.6,62
68.0,19.0,37.8,11.4,30.3,64
68.0,24.2,43.1,22.5,29.0,72
68.0,31.8,53.1,38.1,27.5,79
68.0,35.3,57.2,53.7,26.7,84
69.0,32.2,51.3,56.2,26.2,87
69.0,27.7,43.7,54.2,25.9,90
68.0,23.4,36.6,49.0,25.7,91
68.0,19.7,30.7,44.2,25.4,93
67.0,17.6,27.3,37.9,25.2,95
66.0,17.0,26.4,29.8,24.9,97
66.0,17.7,27.5,24.5,24.7,98
66.0,18.6,28.9,19.4,24.7,95
66.0,19.2,31.0,12.2,24.6,95
66.0,19.8,32.0,11.8,24.5,95
66.0,19.0,31.5,11.2,25.3,90
67.0,14.8,27.8,10.1,26.2,85
67.0,14.1,28.4,8.8,27.4,77
67.0,15.2,31.9,7.2,28.5,72
67.0,16.3,33.9,5.4,29.6,66
68.0,17.2,34.9,4.6,30.1,63
68.0,17.9,35.6,4.0,30.3,62
68.0,17.8,35.2,4.2,30.8,60
68.0,17.5,34.7,4.3,30.9,58
68.0,17.5,34.9,4.8,30.6,60
68.0,18.3,36.8,9.8,29.8,62
68.0,24.1,42.7,21.4,28.7,75
68.0,34.6,58.0,37.7,28.6,68
68.0,44.8,73.1,53.8,28.2,69
69.0,50.9,82.0,56.0,27.2,74
71.0,52.2,83.6,53.5,25.6,84
73.0,50.5,80.3,48.7,24.9,89
75.0,44.1,69.8,46.3,24.5,92
77.0,35.6,56.0,43.5,24.3,95
79.0,30.5,48.2,39.2,23.7,97
80.0,28.8,45.6,35.4,23.8,97
81.0,29.5,46.9,31.1,24.1,96
82.0,23.7,40.4,15.9,24.0,97
83.0,22.2,38.9,15.4,24.6,94
83.0,19.4,35.5,14.7,25.4,89
83.0,17.9,34.7,13.1,26.4,84
83.0,17.8,35.0,11.1,27.4,77
83.0,18.9,36.8,8.6,28.5,72
84.0,19.8,38.4,5.9,28.4,73
84.0,20.7,39.6,5.1,29.5,70
84.0,21.4,39.9,4.7,30.2,68
85.0,21.2,39.9,5.1,30.0,70
85.0,19.3,36.8,4.8,29.7,72
85.0,18.3,35.3,4.9,29.6,70
85.0,21.2,40.7,10.8,29.3,68
85.0,24.7,44.2,19.2,28.8,78
85.0,31.7,53.6,31.2,28.4,74
85.0,38.9,64.5,43.4,26.7,85
85.0,44.7,73.6,45.8,26.4,85
84.0,49.4,80.8,44.8,26.6,83
84.0,52.3,85.0,41.3,25.8,88
84.0,51.8,83.8,37.3,25.4,91
85.0,47.3,77.1,32.0,24.8,94
86.0,41.8,68.5,25.6,24.4,94
87.0,37.6,62.4,22.5,23.9,92
88.0,34.9,58.7,20.1,23.5,90
88.0,24.0,42.3,14.9,23.8,88
88.0,21.5,38.9,14.4,24.1,88
88.0,21.5,39.2,13.7,25.0,88
88.0,20.3,40.0,12.1,26.1,84
88.0,19.2,43.7,10.1,26.9,80
89.0,19.8,47.7,7.7,27.5,76
89.0,21.0,51.9,5.1,28.5,70
89.0,22.3,55.9,4.1,29.0,69
89.0,23.7,58.3,3.7,29.7,65
89.0,24.3,60.5,4.3,30.4,63
89.0,24.0,59.5,5.1,31.2,59
90.0,23.1,57.3,6.4,31.1,58
90.0,25.1,57.0,18.3,30.6,60
91.0,30.6,62.2,26.0,29.2,75
91.0,38.6,72.4,37.0,28.4,73
92.0,46.9,84.1,48.5,26.9,82
92.0,55.6,97.1,51.4,26.7,80
93.0,65.7,112.2,51.7,25.9,83
95.0,74.7,125.7,50.8,25.5,87
97.0,78.7,131.3,50.0,25.1,91
99.0,75.9,126.2,48.7,24.9,93
102.0,70.5,116.9,46.2,24.7,94
105.0,66.6,109.9,43.7,24.6,95
108.0,64.0,105.2,40.6,24.6,93
111.0,39.2,64.3,20.7,24.9,91
113.0,30.5,50.1,20.2,25.2,89
114.0,24.7,41.4,19.4,25.8,87
114.0,15.8,29.7,17.4,26.8,83
113.0,13.2,28.5,14.4,27.7,79
113.0,13.8,31.0,10.6,28.9,71
112.0,15.4,34.5,6.5,29.5,68
112.0,16.5,36.4,5.1,30.3,65
111.0,17.7,37.5,4.6,30.7,63
110.0,16.9,36.2,4.9,30.8,62
110.0,16.0,34.5,5.1,30.5,64
109.0,15.0,32.8,5.8,30.2,66
108.0,18.7,39.5,12.2,29.8,69
107.0,21.1,42.5,30.2,29.0,75
106.0,34.5,61.2,55.6,27.9,83
106.0,47.3,79.2,80.7,28.4,77
106.0,55.5,90.6,83.4,27.5,85
106.0,62.2,99.7,78.5,26.9,86
105.0,68.2,107.8,71.2,26.3,90
105.0,73.8,115.7,69.0,26.2,90
104.0,78.0,122.0,67.1,25.9,91
104.0,81.5,127.1,64.8,25.3,94
106.0,85.7,133.2,63.1,24.9,95
108.0,91.3,141.6,61.5,24.9,95
110.0,107.8,164.8,54.8,25.0,94
118.0,98.7,150.9,52.7,25.6,92
125.0,78.0,120.6,49.7,26.4,89
130.0,43.2,71.9,42.7,27.9,84
133.0,29.7,52.3,33.2,29.5,76
135.0,24.2,44.1,21.2,30.6,71
136.0,21.8,41.1,8.6,31.1,69
137.0,20.8,40.2,4.8,31.5,68
137.0,21.1,40.9,3.7,31.7,69
137.0,21.8,41.7,3.8,31.8,69
138.0,22.1,41.9,3.3,31.5,68
139.0,21.8,41.2,3.3,31.2,65
139.0,20.7,38.6,7.9,31.4,61
139.0,25.2,43.2,26.3,30.6,72
140.0,34.2,55.5,52.4,29.2,77
140.0,46.2,73.1,77.9,28.4,80
140.0,57.5,89.4,81.2,27.6,86
140.0,65.0,100.1,76.7,27.3,87
140.0,60.8,93.6,66.9,27.1,87
139.0,48.5,75.4,58.2,26.7,90
137.0,40.2,63.1,47.0,26.4,92
133.0,36.3,57.0,34.9,26.2,92
128.0,35.6,55.9,30.2,26.1,92
123.0,36.4,57.2,27.9,25.9,92
117.0,26.3,42.0,16.6,25.9,96
109.0,25.3,41.1,16.9,26.4,93
101.0,25.8,42.0,17.1,27.3,89
96.0,22.5,38.5,16.1,28.7,83
94.0,19.1,34.8,13.2,30.2,77
94.0,17.5,33.5,9.1,31.1,72
93.0,18.6,35.5,4.8,31.7,70
93.0,20.1,37.7,3.4,32.0,69
93.0,20.8,38.6,3.0,32.2,69
93.0,21.8,39.6,3.6,32.1,69
93.0,21.5,38.6,4.4,32.2,67
93.0,21.1,37.8,5.8,30.4,72
92.0,22.3,39.0,12.1,31.8,65
93.0,25.7,42.7,21.8,30.8,72
93.0,30.4,48.5,35.5,29.6,75
92.0,36.3,56.8,49.0,28.9,77
91.0,42.0,65.0,50.8,28.3,83
90.0,46.1,70.8,48.5,28.0,85
88.0,43.0,65.9,43.3,28.0,84
87.0,36.3,56.0,38.7,27.8,85
86.0,33.9,52.6,32.8,27.4,85
85.0,32.2,50.2,26.2,27.1,87
85.0,33.2,51.6,23.6,26.8,89
85.0,35.3,54.9,22.2,26.6,91
84.0,22.5,36.1,15.0,26.8,88
84.0,21.9,35.7,15.1,26.9,86
84.0,22.1,36.2,15.1,27.2,84
84.0,22.9,38.8,14.2,28.0,83
84.0,24.6,42.4,12.1,29.1,81
84.0,25.3,44.1,9.1,30.1,76
85.0,25.4,45.1,5.9,31.0,70
85.0,25.8,45.3,4.6,31.6,67
86.0,24.7,43.1,3.8,32.3,67
86.0,24.4,42.4,4.0,32.2,67
86.0,24.6,42.3,4.4,32.3,66
87.0,24.9,42.1,5.4,31.4,69
87.0,24.8,40.7,15.1,29.0,78
87.0,27.5,44.4,22.5,28.4,83
87.0,29.1,46.1,33.0,27.8,91
87.0,34.0,53.1,45.5,27.2,92
87.0,42.4,65.4,51.5,26.9,94
87.0,49.1,75.0,56.0,26.6,96
87.0,53.4,81.0,59.5,27.1,92
88.0,55.4,83.4,59.7,26.2,97
90.0,53.6,80.1,58.0,26.0,98
92.0,47.0,69.8,54.5,25.7,98
93.0,43.8,65.0,51.2,25.6,99
94.0,41.8,62.2,47.1,25.5,99
95.0,31.8,48.2,33.0,25.9,98
95.0,25.8,40.3,29.0,26.1,96
96.0,22.4,36.0,23.1,26.8,92
96.0,18.0,30.6,16.1,28.0,84
95.0,16.0,28.1,12.6,29.2,75
95.0,14.8,27.3,9.7,30.2,72
94.0,17.5,31.0,6.8,31.1,70
93.0,19.5,33.4,5.3,31.8,67
92.0,20.9,34.9,4.5,31.5,66
92.0,20.8,34.5,4.4,32.0,66
92.0,21.9,35.7,2.5,32.3,66
92.0,21.9,35.5,0.6,32.2,66
91.0,22.1,35.4,12.1,31.7,67
91.0,26.5,41.2,31.6,30.3,75
91.0,36.4,55.1,59.3,29.2,82
92.0,48.2,72.2,87.2,28.5,88
93.0,59.8,88.9,92.0,28.1,90
94.0,68.5,100.8,89.1,27.9,91
96.0,71.2,105.0,82.8,27.4,93
98.0,75.4,111.1,79.8,27.3,94
99.0,79.4,116.6,75.9,26.8,97
102.0,80.8,118.5,69.2,26.5,98
106.0,78.5,115.3,62.0,26.4,98
109.0,70.3,103.1,53.5,26.3,99
112.0,42.1,62.6,32.3,26.4,97
113.0,38.1,56.8,29.9,26.8,96
114.0,37.1,55.6,26.4,27.6,92
116.0,26.1,40.5,20.9,29.1,84
117.0,18.0,29.6,15.9,30.4,75
117.0,15.2,25.7,10.3,31.2,70
117.0,15.4,25.8,4.8,31.9,67
117.0,16.5,27.2,3.2,32.4,67
117.0,16.5,26.8,3.2,32.6,66
116.0,16.0,25.8,4.1,32.9,65
116.0,15.2,24.4,4.2,33.0,63
115.0,14.4,23.3,4.4,32.9,62
114.0,17.1,27.4,9.4,32.7,61
114.0,18.7,29.5,18.2,31.5,68
113.0,23.6,36.2,30.5,30.4,71
111.0,31.0,46.9,42.0,29.6,75
110.0,34.9,52.5,42.2,29.1,78
107.0,32.7,49.2,38.2,29.0,77
103.0,27.9,42.1,31.4,28.5,79
99.0,21.3,32.7,26.2,28.2,80
94.0,15.8,24.8,20.2,27.8,81
89.0,12.7,20.3,13.3,27.4,81
83.0,11.4,18.3,9.8,27.0,81
77.0,10.9,17.5,7.2,26.5,82
71.0,10.7,17.3,5.2,26.3,83
69.0,11.1,18.0,5.8,26.4,85
66.0,10.2,16.9,6.6,26.8,85
64.0,9.5,16.2,7.2,27.7,81
